"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"031","JACALA DE LEDEZMA",1.01524513243738,8.34290128623768,3.49546489407257,36.8459734649402,2.25297712816674,3.22063827410537,3.95819817748129,4.89675645367312,5.78400454510707,5.02580821956378,35.7806885303462,6.9970313338334,4.821000740167,NA,0.88715491228395,2.37434485893189,0.0218027330536571,11.3334268655911,15.4029497116589,7.12912393496027,8.70569962292054,0.0548071916892204,1.77542997830048,NA,0.287784587784237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"032","JALTOCÁN",3.99663738423382,3.6868850856845,5.45505444698542,0.976197689301984,0.143014307791229,1.59283433904936,NA,0.951935027118228,0.264325774876702,2.16723037692013,0.871586695131631,NA,1.72354181071014,NA,53.9091874439651,0.461575342588242,154.623847231916,NA,0.467339639599562,0.086619362870102,22.8684107336721,NA,9.3327372464442,184.235948839565,0.895130421840279,NA,NA,39.4774740506269,NA,NA,NA,NA,NA,NA,NA
"033","JUÁREZ HIDALGO",NA,72.4029646937316,NA,0.174136177795583,NA,1.38009211693562,2.70472199206997,4.18367995928621,0.976143214465403,0.653345668663231,NA,NA,1.17198469853216,7.38620500287951,26.0874865503515,NA,NA,NA,181.323617866233,5.11810266532849,10.502315658865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"034","LOLOTLA",NA,1.89815661641262,NA,0.339960580811491,NA,0.433807325192394,1.38526564328173,0.0539868249542678,NA,0.0296397743105381,NA,1.66649603005296,0.0555997425279603,NA,NA,0.0316744039052064,NA,2.23655304637099,0.0782958099412379,0.148600695943519,0.0560071336610471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118.49205930634
"035","METEPEC",3.73738345670073,1.02745145384765,0.0397151930073483,0.788984786812727,5.6156807799526,1.22542862955292,NA,1.52552677198752,2.1147749981301,1.10765017395561,0.165047341030716,NA,2.91551451139514,288.511703966885,0.0836057543751643,18.5294825155752,0.462306674752174,272.111848265907,9.29775910974369,NA,3.17622123128289,NA,2.67707315817391,2.16242339355058,0.678022722584718,2.22459354146507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"036","SAN AGUSTÍN METZQUITITLÁN",1.19322854657094,11.6413326525981,6.70761806053504,5.27115526860371,0.216159045024932,3.26224918999253,0.276746756684358,3.04407835385162,2.49697075572633,9.22951026427393,1.31736013400223,0.163136011533098,2.57596872850594,0.755755410258742,13.513168184104,4.29081595615331,0.0256249871500803,NA,0.275922158370699,2.09473404979891,9.67135855111547,NA,1.33547647312955,NA,NA,NA,NA,NA,NA,NA,NA,995.182556155034,NA,NA,NA
"037","METZTITLÁN",5.71218928348466,12.5963955398728,0.213399871135558,15.4302314095327,2.32827827841793,6.24865098735987,2.23896961509296,5.13738398424983,2.98835659627478,4.99316675754765,5.10820703532922,12.8096965525807,5.92644160127381,15.2043529378931,3.35628506637924,1.20231421384251,0.0306677998545977,NA,5.55102593022397,0.156685162931981,4.85451308101173,0.0770919857240397,1.59828861371088,0.143447567288228,1.6191951931319,0.147571716380806,NA,NA,NA,NA,NA,NA,7.09669975336876,NA,NA
"038","MINERAL DEL CHICO",NA,5.95982467662647,0.140766113257144,2.12805118021905,1.53581481605363,0.176439874290263,347.817365898317,0.760367964260556,1.10881454250932,12.5974551814585,NA,2.60794121712529,0.74450657393097,241.043991438112,1.18532543323113,0.79308903935054,1.638594925767,NA,0.49010826594642,0.930195746898457,1.40235137383962,NA,5.33733187731674,0.851607864443204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"039","MINERAL DEL MONTE",1.88566214146288,1.19456940295361,3.49140928713732,1.49228550618593,10.5599835866658,7.40709221159841,50.2588280789959,5.55920900802943,3.82070845846108,17.2006365659366,1.68628036278912,0.257804258657104,3.77692311455631,NA,3.96895213422567,0.705597033578061,0.0839709153725208,16.1874041695229,1.17277451971455,0.132412544285511,6.98820812366723,1.0951615877829,1.35069241965108,5.94005579748416,0.08552251821641,0.0311777229970478,NA,NA,NA,NA,NA,NA,NA,NA,35.4858571590021
"040","LA MISIÓN",8.39790240566236,92.1434070248919,NA,NA,6.0852803746181,6.29188808302924,7.79093748770164,3.01276703547669,0.702943850166629,3.55807829186166,NA,4.59258306429569,5.82032509442784,NA,4.69655424663206,NA,NA,NA,1.9419308767091,3.68566695931441,7.56296626919745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"041","MIXQUIAHUALA DE JUÁREZ",6.1457731152926,1.29577981964568,2.73103013491889,4.70465572560025,3.74204642369619,1.71479176442959,0.60842221334943,4.01165526365569,5.1368927803766,3.52578453934699,7.05923677178354,2.0100005687863,4.5997814365886,NA,1.71638320143572,3.98676897189952,3.06627160484862,33.8640397610721,1.01874242120059,0.24275282844063,3.5591266979612,3.28507005888032,1.7196067401027,0.134443767423179,1.78886594675953,0.477025109062798,NA,0.0506632225549182,934.374822648192,2.20783615185825,0.0110205292178786,0.0847003937502775,NA,NA,NA
